,index,tag,subject,action,name,class,id,text,location,size,region,close_reference,human_readable_position,url,description,model_input
0,0,form,deals,search,,_1ugesNSGtWAUEmFe-hdnyI,,"Search within r/learnprogramming
r/learnprogramming","{'x': 434.5, 'y': 18.0}","{'height': 26, 'width': 654}","{'left': True, 'right': False, 'top': True, 'bottom': False}","{'closer_to_center_x': True, 'closer_to_center_y': False, 'closer_to_right_end': False, 'closer_to_left_end': False, 'closer_to_top': True, 'closer_to_bottom': False}",top,https://www.flipkart.com/mobile-accessories/mobile-phone-lens/pr?sid=tyy%2C4mr%2Ckx1&marketplace=FLIPKART&sort=popularity&ctx=eyJjYXJkQ29udGV4dCI6eyJhdHRyaWJ1dGVzIjp7InZhbHVlQ2FsbG91dCI6eyJtdWx0aVZhbHVlZEF0dHJpYnV0ZSI6eyJrZXkiOiJ2YWx1ZUNhbGxvdXQiLCJpbmZlcmVuY2VUeXBlIjoiVkFMVUVfQ0FMTE9VVCIsInZhbHVlcyI6WyJHcmFiIGl0ISJdLCJ2YWx1ZVR5cGUiOiJNVUxUSV9WQUxVRUQifX0sInRpdGxlIjp7Im11bHRpVmFsdWVkQXR0cmlidXRlIjp7ImtleSI6InRpdGxlIiwiaW5mZXJlbmNlVHlwZSI6IlRJVExFIiwidmFsdWVzIjpbIk1vYmlsZSBwaG9uZSBMZW5zIl0sInZhbHVlVHlwZSI6Ik1VTFRJX1ZBTFVFRCJ9fSwiaGVyb1BpZCI6eyJzaW5nbGVWYWx1ZUF0dHJpYnV0ZSI6eyJrZXkiOiJoZXJvUGlkIiwiaW5mZXJlbmNlVHlwZSI6IlBJRCIsInZhbHVlIjoiTVBMR1lLNDNSWjM4SDc2RyIsInZhbHVlVHlwZSI6IlNJTkdMRV9WQUxVRUQifX19fX0%3D&fm=neo%2Fmerchandising&iid=M_8c187899-7d69-43d5-8a18-5f7ffc075f90_12.ULGYM93X91QA&ppt=hp&ppn=homepage&ssid=cr94cgrkuo0000001670964467434&otracker=clp_omu_infinite_Mobile%2BAccessories_2_12.dealCard.OMU_INFINITE_elec-b2b-store_elec-b2b-store_ULGYM93X91QA&cid=ULGYM93X91QA,search deals in the top region of the window.,deals | action | search &&deals | human_readable_position | top
60,3,input,jobs,search,switch,category-filter-handler,select-all-vendor-leg-handler,,"{'x': 0.0, 'y': 0.0}","{'height': 0, 'width': 0}","{'left': True, 'right': False, 'top': True, 'bottom': False}","{'closer_to_center_x': False, 'closer_to_center_y': False, 'closer_to_right_end': False, 'closer_to_left_end': True, 'closer_to_top': True, 'closer_to_bottom': False}",top_left,https://www.flipkart.com/mobile-accessories/mobile-phone-lens/pr?sid=tyy%2C4mr%2Ckx1&marketplace=FLIPKART&sort=popularity&ctx=eyJjYXJkQ29udGV4dCI6eyJhdHRyaWJ1dGVzIjp7InZhbHVlQ2FsbG91dCI6eyJtdWx0aVZhbHVlZEF0dHJpYnV0ZSI6eyJrZXkiOiJ2YWx1ZUNhbGxvdXQiLCJpbmZlcmVuY2VUeXBlIjoiVkFMVUVfQ0FMTE9VVCIsInZhbHVlcyI6WyJHcmFiIGl0ISJdLCJ2YWx1ZVR5cGUiOiJNVUxUSV9WQUxVRUQifX0sInRpdGxlIjp7Im11bHRpVmFsdWVkQXR0cmlidXRlIjp7ImtleSI6InRpdGxlIiwiaW5mZXJlbmNlVHlwZSI6IlRJVExFIiwidmFsdWVzIjpbIk1vYmlsZSBwaG9uZSBMZW5zIl0sInZhbHVlVHlwZSI6Ik1VTFRJX1ZBTFVFRCJ9fSwiaGVyb1BpZCI6eyJzaW5nbGVWYWx1ZUF0dHJpYnV0ZSI6eyJrZXkiOiJoZXJvUGlkIiwiaW5mZXJlbmNlVHlwZSI6IlBJRCIsInZhbHVlIjoiTVBMR1lLNDNSWjM4SDc2RyIsInZhbHVlVHlwZSI6IlNJTkdMRV9WQUxVRUQifX19fX0%3D&fm=neo%2Fmerchandising&iid=M_8c187899-7d69-43d5-8a18-5f7ffc075f90_12.ULGYM93X91QA&ppt=hp&ppn=homepage&ssid=cr94cgrkuo0000001670964467434&otracker=clp_omu_infinite_Mobile%2BAccessories_2_12.dealCard.OMU_INFINITE_elec-b2b-store_elec-b2b-store_ULGYM93X91QA&cid=ULGYM93X91QA,search jobs in the top_left region of the window.,jobs | action | search &&jobs | human_readable_position | top_left
61,4,input,jobs,search,switch,category-filter-handler,select-all-vendor-leg-handler,,"{'x': 0.0, 'y': 0.0}","{'height': 0, 'width': 0}","{'left': True, 'right': False, 'top': True, 'bottom': False}","{'closer_to_center_x': False, 'closer_to_center_y': False, 'closer_to_right_end': False, 'closer_to_left_end': True, 'closer_to_top': True, 'closer_to_bottom': False}",top_left,https://www.flipkart.com/mobile-accessories/mobile-phone-lens/pr?sid=tyy%2C4mr%2Ckx1&marketplace=FLIPKART&sort=popularity&ctx=eyJjYXJkQ29udGV4dCI6eyJhdHRyaWJ1dGVzIjp7InZhbHVlQ2FsbG91dCI6eyJtdWx0aVZhbHVlZEF0dHJpYnV0ZSI6eyJrZXkiOiJ2YWx1ZUNhbGxvdXQiLCJpbmZlcmVuY2VUeXBlIjoiVkFMVUVfQ0FMTE9VVCIsInZhbHVlcyI6WyJHcmFiIGl0ISJdLCJ2YWx1ZVR5cGUiOiJNVUxUSV9WQUxVRUQifX0sInRpdGxlIjp7Im11bHRpVmFsdWVkQXR0cmlidXRlIjp7ImtleSI6InRpdGxlIiwiaW5mZXJlbmNlVHlwZSI6IlRJVExFIiwidmFsdWVzIjpbIk1vYmlsZSBwaG9uZSBMZW5zIl0sInZhbHVlVHlwZSI6Ik1VTFRJX1ZBTFVFRCJ9fSwiaGVyb1BpZCI6eyJzaW5nbGVWYWx1ZUF0dHJpYnV0ZSI6eyJrZXkiOiJoZXJvUGlkIiwiaW5mZXJlbmNlVHlwZSI6IlBJRCIsInZhbHVlIjoiTVBMR1lLNDNSWjM4SDc2RyIsInZhbHVlVHlwZSI6IlNJTkdMRV9WQUxVRUQifX19fX0%3D&fm=neo%2Fmerchandising&iid=M_8c187899-7d69-43d5-8a18-5f7ffc075f90_12.ULGYM93X91QA&ppt=hp&ppn=homepage&ssid=cr94cgrkuo0000001670964467434&otracker=clp_omu_infinite_Mobile%2BAccessories_2_12.dealCard.OMU_INFINITE_elec-b2b-store_elec-b2b-store_ULGYM93X91QA&cid=ULGYM93X91QA,search jobs in the top_left region of the window.,jobs | action | search &&jobs | human_readable_position | top_left
62,5,input,jobs,search,switch,category-filter-handler,select-all-vendor-leg-handler,,"{'x': 0.0, 'y': 0.0}","{'height': 0, 'width': 0}","{'left': True, 'right': False, 'top': True, 'bottom': False}","{'closer_to_center_x': False, 'closer_to_center_y': False, 'closer_to_right_end': False, 'closer_to_left_end': True, 'closer_to_top': True, 'closer_to_bottom': False}",top_left,https://www.flipkart.com/mobile-accessories/mobile-phone-lens/pr?sid=tyy%2C4mr%2Ckx1&marketplace=FLIPKART&sort=popularity&ctx=eyJjYXJkQ29udGV4dCI6eyJhdHRyaWJ1dGVzIjp7InZhbHVlQ2FsbG91dCI6eyJtdWx0aVZhbHVlZEF0dHJpYnV0ZSI6eyJrZXkiOiJ2YWx1ZUNhbGxvdXQiLCJpbmZlcmVuY2VUeXBlIjoiVkFMVUVfQ0FMTE9VVCIsInZhbHVlcyI6WyJHcmFiIGl0ISJdLCJ2YWx1ZVR5cGUiOiJNVUxUSV9WQUxVRUQifX0sInRpdGxlIjp7Im11bHRpVmFsdWVkQXR0cmlidXRlIjp7ImtleSI6InRpdGxlIiwiaW5mZXJlbmNlVHlwZSI6IlRJVExFIiwidmFsdWVzIjpbIk1vYmlsZSBwaG9uZSBMZW5zIl0sInZhbHVlVHlwZSI6Ik1VTFRJX1ZBTFVFRCJ9fSwiaGVyb1BpZCI6eyJzaW5nbGVWYWx1ZUF0dHJpYnV0ZSI6eyJrZXkiOiJoZXJvUGlkIiwiaW5mZXJlbmNlVHlwZSI6IlBJRCIsInZhbHVlIjoiTVBMR1lLNDNSWjM4SDc2RyIsInZhbHVlVHlwZSI6IlNJTkdMRV9WQUxVRUQifX19fX0%3D&fm=neo%2Fmerchandising&iid=M_8c187899-7d69-43d5-8a18-5f7ffc075f90_12.ULGYM93X91QA&ppt=hp&ppn=homepage&ssid=cr94cgrkuo0000001670964467434&otracker=clp_omu_infinite_Mobile%2BAccessories_2_12.dealCard.OMU_INFINITE_elec-b2b-store_elec-b2b-store_ULGYM93X91QA&cid=ULGYM93X91QA,search jobs in the top_left region of the window.,jobs | action | search &&jobs | human_readable_position | top_left
63,6,input,jobs,search,switch,category-filter-handler,select-all-vendor-leg-handler,,"{'x': 0.0, 'y': 0.0}","{'height': 0, 'width': 0}","{'left': True, 'right': False, 'top': True, 'bottom': False}","{'closer_to_center_x': False, 'closer_to_center_y': False, 'closer_to_right_end': False, 'closer_to_left_end': True, 'closer_to_top': True, 'closer_to_bottom': False}",top_left,https://www.flipkart.com/mobile-accessories/mobile-phone-lens/pr?sid=tyy%2C4mr%2Ckx1&marketplace=FLIPKART&sort=popularity&ctx=eyJjYXJkQ29udGV4dCI6eyJhdHRyaWJ1dGVzIjp7InZhbHVlQ2FsbG91dCI6eyJtdWx0aVZhbHVlZEF0dHJpYnV0ZSI6eyJrZXkiOiJ2YWx1ZUNhbGxvdXQiLCJpbmZlcmVuY2VUeXBlIjoiVkFMVUVfQ0FMTE9VVCIsInZhbHVlcyI6WyJHcmFiIGl0ISJdLCJ2YWx1ZVR5cGUiOiJNVUxUSV9WQUxVRUQifX0sInRpdGxlIjp7Im11bHRpVmFsdWVkQXR0cmlidXRlIjp7ImtleSI6InRpdGxlIiwiaW5mZXJlbmNlVHlwZSI6IlRJVExFIiwidmFsdWVzIjpbIk1vYmlsZSBwaG9uZSBMZW5zIl0sInZhbHVlVHlwZSI6Ik1VTFRJX1ZBTFVFRCJ9fSwiaGVyb1BpZCI6eyJzaW5nbGVWYWx1ZUF0dHJpYnV0ZSI6eyJrZXkiOiJoZXJvUGlkIiwiaW5mZXJlbmNlVHlwZSI6IlBJRCIsInZhbHVlIjoiTVBMR1lLNDNSWjM4SDc2RyIsInZhbHVlVHlwZSI6IlNJTkdMRV9WQUxVRUQifX19fX0%3D&fm=neo%2Fmerchandising&iid=M_8c187899-7d69-43d5-8a18-5f7ffc075f90_12.ULGYM93X91QA&ppt=hp&ppn=homepage&ssid=cr94cgrkuo0000001670964467434&otracker=clp_omu_infinite_Mobile%2BAccessories_2_12.dealCard.OMU_INFINITE_elec-b2b-store_elec-b2b-store_ULGYM93X91QA&cid=ULGYM93X91QA,search jobs in the top_left region of the window.,jobs | action | search &&jobs | human_readable_position | top_left
64,7,input,jobs,search,switch,category-filter-handler,select-all-vendor-leg-handler,,"{'x': 0.0, 'y': 0.0}","{'height': 0, 'width': 0}","{'left': True, 'right': False, 'top': True, 'bottom': False}","{'closer_to_center_x': False, 'closer_to_center_y': False, 'closer_to_right_end': False, 'closer_to_left_end': True, 'closer_to_top': True, 'closer_to_bottom': False}",top_left,https://www.flipkart.com/mobile-accessories/mobile-phone-lens/pr?sid=tyy%2C4mr%2Ckx1&marketplace=FLIPKART&sort=popularity&ctx=eyJjYXJkQ29udGV4dCI6eyJhdHRyaWJ1dGVzIjp7InZhbHVlQ2FsbG91dCI6eyJtdWx0aVZhbHVlZEF0dHJpYnV0ZSI6eyJrZXkiOiJ2YWx1ZUNhbGxvdXQiLCJpbmZlcmVuY2VUeXBlIjoiVkFMVUVfQ0FMTE9VVCIsInZhbHVlcyI6WyJHcmFiIGl0ISJdLCJ2YWx1ZVR5cGUiOiJNVUxUSV9WQUxVRUQifX0sInRpdGxlIjp7Im11bHRpVmFsdWVkQXR0cmlidXRlIjp7ImtleSI6InRpdGxlIiwiaW5mZXJlbmNlVHlwZSI6IlRJVExFIiwidmFsdWVzIjpbIk1vYmlsZSBwaG9uZSBMZW5zIl0sInZhbHVlVHlwZSI6Ik1VTFRJX1ZBTFVFRCJ9fSwiaGVyb1BpZCI6eyJzaW5nbGVWYWx1ZUF0dHJpYnV0ZSI6eyJrZXkiOiJoZXJvUGlkIiwiaW5mZXJlbmNlVHlwZSI6IlBJRCIsInZhbHVlIjoiTVBMR1lLNDNSWjM4SDc2RyIsInZhbHVlVHlwZSI6IlNJTkdMRV9WQUxVRUQifX19fX0%3D&fm=neo%2Fmerchandising&iid=M_8c187899-7d69-43d5-8a18-5f7ffc075f90_12.ULGYM93X91QA&ppt=hp&ppn=homepage&ssid=cr94cgrkuo0000001670964467434&otracker=clp_omu_infinite_Mobile%2BAccessories_2_12.dealCard.OMU_INFINITE_elec-b2b-store_elec-b2b-store_ULGYM93X91QA&cid=ULGYM93X91QA,search jobs in the top_left region of the window.,jobs | action | search &&jobs | human_readable_position | top_left
65,0,nav,games,search,,no-logo,global-nav-secondary,,"{'x': 0.0, 'y': 0.0}","{'height': 0, 'width': 0}","{'left': True, 'right': False, 'top': True, 'bottom': False}","{'closer_to_center_x': False, 'closer_to_center_y': False, 'closer_to_right_end': False, 'closer_to_left_end': True, 'closer_to_top': True, 'closer_to_bottom': False}",top_left,https://www.flipkart.com/mobile-accessories/mobile-phone-lens/pr?sid=tyy%2C4mr%2Ckx1&marketplace=FLIPKART&sort=popularity&ctx=eyJjYXJkQ29udGV4dCI6eyJhdHRyaWJ1dGVzIjp7InZhbHVlQ2FsbG91dCI6eyJtdWx0aVZhbHVlZEF0dHJpYnV0ZSI6eyJrZXkiOiJ2YWx1ZUNhbGxvdXQiLCJpbmZlcmVuY2VUeXBlIjoiVkFMVUVfQ0FMTE9VVCIsInZhbHVlcyI6WyJHcmFiIGl0ISJdLCJ2YWx1ZVR5cGUiOiJNVUxUSV9WQUxVRUQifX0sInRpdGxlIjp7Im11bHRpVmFsdWVkQXR0cmlidXRlIjp7ImtleSI6InRpdGxlIiwiaW5mZXJlbmNlVHlwZSI6IlRJVExFIiwidmFsdWVzIjpbIk1vYmlsZSBwaG9uZSBMZW5zIl0sInZhbHVlVHlwZSI6Ik1VTFRJX1ZBTFVFRCJ9fSwiaGVyb1BpZCI6eyJzaW5nbGVWYWx1ZUF0dHJpYnV0ZSI6eyJrZXkiOiJoZXJvUGlkIiwiaW5mZXJlbmNlVHlwZSI6IlBJRCIsInZhbHVlIjoiTVBMR1lLNDNSWjM4SDc2RyIsInZhbHVlVHlwZSI6IlNJTkdMRV9WQUxVRUQifX19fX0%3D&fm=neo%2Fmerchandising&iid=M_8c187899-7d69-43d5-8a18-5f7ffc075f90_12.ULGYM93X91QA&ppt=hp&ppn=homepage&ssid=cr94cgrkuo0000001670964467434&otracker=clp_omu_infinite_Mobile%2BAccessories_2_12.dealCard.OMU_INFINITE_elec-b2b-store_elec-b2b-store_ULGYM93X91QA&cid=ULGYM93X91QA,search games in the top_left region of the window.,games | action | search &&games | human_readable_position | top_left
66,1,nav,games,search,,no-logo,global-nav-secondary,,"{'x': 0.0, 'y': 0.0}","{'height': 0, 'width': 0}","{'left': True, 'right': False, 'top': True, 'bottom': False}","{'closer_to_center_x': False, 'closer_to_center_y': False, 'closer_to_right_end': False, 'closer_to_left_end': True, 'closer_to_top': True, 'closer_to_bottom': False}",top_left,https://www.flipkart.com/mobile-accessories/mobile-phone-lens/pr?sid=tyy%2C4mr%2Ckx1&marketplace=FLIPKART&sort=popularity&ctx=eyJjYXJkQ29udGV4dCI6eyJhdHRyaWJ1dGVzIjp7InZhbHVlQ2FsbG91dCI6eyJtdWx0aVZhbHVlZEF0dHJpYnV0ZSI6eyJrZXkiOiJ2YWx1ZUNhbGxvdXQiLCJpbmZlcmVuY2VUeXBlIjoiVkFMVUVfQ0FMTE9VVCIsInZhbHVlcyI6WyJHcmFiIGl0ISJdLCJ2YWx1ZVR5cGUiOiJNVUxUSV9WQUxVRUQifX0sInRpdGxlIjp7Im11bHRpVmFsdWVkQXR0cmlidXRlIjp7ImtleSI6InRpdGxlIiwiaW5mZXJlbmNlVHlwZSI6IlRJVExFIiwidmFsdWVzIjpbIk1vYmlsZSBwaG9uZSBMZW5zIl0sInZhbHVlVHlwZSI6Ik1VTFRJX1ZBTFVFRCJ9fSwiaGVyb1BpZCI6eyJzaW5nbGVWYWx1ZUF0dHJpYnV0ZSI6eyJrZXkiOiJoZXJvUGlkIiwiaW5mZXJlbmNlVHlwZSI6IlBJRCIsInZhbHVlIjoiTVBMR1lLNDNSWjM4SDc2RyIsInZhbHVlVHlwZSI6IlNJTkdMRV9WQUxVRUQifX19fX0%3D&fm=neo%2Fmerchandising&iid=M_8c187899-7d69-43d5-8a18-5f7ffc075f90_12.ULGYM93X91QA&ppt=hp&ppn=homepage&ssid=cr94cgrkuo0000001670964467434&otracker=clp_omu_infinite_Mobile%2BAccessories_2_12.dealCard.OMU_INFINITE_elec-b2b-store_elec-b2b-store_ULGYM93X91QA&cid=ULGYM93X91QA,search games in the top_left region of the window.,games | action | search &&games | human_readable_position | top_left
67,2,nav,games,search,,no-logo,global-nav-secondary,,"{'x': 0.0, 'y': 0.0}","{'height': 0, 'width': 0}","{'left': True, 'right': False, 'top': True, 'bottom': False}","{'closer_to_center_x': False, 'closer_to_center_y': False, 'closer_to_right_end': False, 'closer_to_left_end': True, 'closer_to_top': True, 'closer_to_bottom': False}",top_left,https://www.flipkart.com/mobile-accessories/mobile-phone-lens/pr?sid=tyy%2C4mr%2Ckx1&marketplace=FLIPKART&sort=popularity&ctx=eyJjYXJkQ29udGV4dCI6eyJhdHRyaWJ1dGVzIjp7InZhbHVlQ2FsbG91dCI6eyJtdWx0aVZhbHVlZEF0dHJpYnV0ZSI6eyJrZXkiOiJ2YWx1ZUNhbGxvdXQiLCJpbmZlcmVuY2VUeXBlIjoiVkFMVUVfQ0FMTE9VVCIsInZhbHVlcyI6WyJHcmFiIGl0ISJdLCJ2YWx1ZVR5cGUiOiJNVUxUSV9WQUxVRUQifX0sInRpdGxlIjp7Im11bHRpVmFsdWVkQXR0cmlidXRlIjp7ImtleSI6InRpdGxlIiwiaW5mZXJlbmNlVHlwZSI6IlRJVExFIiwidmFsdWVzIjpbIk1vYmlsZSBwaG9uZSBMZW5zIl0sInZhbHVlVHlwZSI6Ik1VTFRJX1ZBTFVFRCJ9fSwiaGVyb1BpZCI6eyJzaW5nbGVWYWx1ZUF0dHJpYnV0ZSI6eyJrZXkiOiJoZXJvUGlkIiwiaW5mZXJlbmNlVHlwZSI6IlBJRCIsInZhbHVlIjoiTVBMR1lLNDNSWjM4SDc2RyIsInZhbHVlVHlwZSI6IlNJTkdMRV9WQUxVRUQifX19fX0%3D&fm=neo%2Fmerchandising&iid=M_8c187899-7d69-43d5-8a18-5f7ffc075f90_12.ULGYM93X91QA&ppt=hp&ppn=homepage&ssid=cr94cgrkuo0000001670964467434&otracker=clp_omu_infinite_Mobile%2BAccessories_2_12.dealCard.OMU_INFINITE_elec-b2b-store_elec-b2b-store_ULGYM93X91QA&cid=ULGYM93X91QA,search games in the top_left region of the window.,games | action | search &&games | human_readable_position | top_left
68,0,section,homes,search,,uitk-layout-flex uitk-layout-flex-justify-content-center uitk-spacing uitk-spacing-padding-blockstart-three,,Show More,"{'x': 472.0, 'y': 2170.0}","{'height': 48, 'width': 756}","{'left': True, 'right': False, 'top': False, 'bottom': True}","{'closer_to_center_x': True, 'closer_to_center_y': False, 'closer_to_right_end': False, 'closer_to_left_end': False, 'closer_to_top': False, 'closer_to_bottom': True}",bottom,https://www.flipkart.com/mobile-accessories/mobile-phone-lens/pr?sid=tyy%2C4mr%2Ckx1&marketplace=FLIPKART&sort=popularity&ctx=eyJjYXJkQ29udGV4dCI6eyJhdHRyaWJ1dGVzIjp7InZhbHVlQ2FsbG91dCI6eyJtdWx0aVZhbHVlZEF0dHJpYnV0ZSI6eyJrZXkiOiJ2YWx1ZUNhbGxvdXQiLCJpbmZlcmVuY2VUeXBlIjoiVkFMVUVfQ0FMTE9VVCIsInZhbHVlcyI6WyJHcmFiIGl0ISJdLCJ2YWx1ZVR5cGUiOiJNVUxUSV9WQUxVRUQifX0sInRpdGxlIjp7Im11bHRpVmFsdWVkQXR0cmlidXRlIjp7ImtleSI6InRpdGxlIiwiaW5mZXJlbmNlVHlwZSI6IlRJVExFIiwidmFsdWVzIjpbIk1vYmlsZSBwaG9uZSBMZW5zIl0sInZhbHVlVHlwZSI6Ik1VTFRJX1ZBTFVFRCJ9fSwiaGVyb1BpZCI6eyJzaW5nbGVWYWx1ZUF0dHJpYnV0ZSI6eyJrZXkiOiJoZXJvUGlkIiwiaW5mZXJlbmNlVHlwZSI6IlBJRCIsInZhbHVlIjoiTVBMR1lLNDNSWjM4SDc2RyIsInZhbHVlVHlwZSI6IlNJTkdMRV9WQUxVRUQifX19fX0%3D&fm=neo%2Fmerchandising&iid=M_8c187899-7d69-43d5-8a18-5f7ffc075f90_12.ULGYM93X91QA&ppt=hp&ppn=homepage&ssid=cr94cgrkuo0000001670964467434&otracker=clp_omu_infinite_Mobile%2BAccessories_2_12.dealCard.OMU_INFINITE_elec-b2b-store_elec-b2b-store_ULGYM93X91QA&cid=ULGYM93X91QA,search homes in the bottom region of the window.,homes | action | search &&homes | human_readable_position | bottom
69,1,section,homes,search,,uitk-layout-flex uitk-layout-flex-justify-content-center uitk-spacing uitk-spacing-padding-blockstart-three,,Show More,"{'x': 472.0, 'y': 2170.0}","{'height': 48, 'width': 756}","{'left': True, 'right': False, 'top': False, 'bottom': True}","{'closer_to_center_x': True, 'closer_to_center_y': False, 'closer_to_right_end': False, 'closer_to_left_end': False, 'closer_to_top': False, 'closer_to_bottom': True}",bottom,https://www.flipkart.com/mobile-accessories/mobile-phone-lens/pr?sid=tyy%2C4mr%2Ckx1&marketplace=FLIPKART&sort=popularity&ctx=eyJjYXJkQ29udGV4dCI6eyJhdHRyaWJ1dGVzIjp7InZhbHVlQ2FsbG91dCI6eyJtdWx0aVZhbHVlZEF0dHJpYnV0ZSI6eyJrZXkiOiJ2YWx1ZUNhbGxvdXQiLCJpbmZlcmVuY2VUeXBlIjoiVkFMVUVfQ0FMTE9VVCIsInZhbHVlcyI6WyJHcmFiIGl0ISJdLCJ2YWx1ZVR5cGUiOiJNVUxUSV9WQUxVRUQifX0sInRpdGxlIjp7Im11bHRpVmFsdWVkQXR0cmlidXRlIjp7ImtleSI6InRpdGxlIiwiaW5mZXJlbmNlVHlwZSI6IlRJVExFIiwidmFsdWVzIjpbIk1vYmlsZSBwaG9uZSBMZW5zIl0sInZhbHVlVHlwZSI6Ik1VTFRJX1ZBTFVFRCJ9fSwiaGVyb1BpZCI6eyJzaW5nbGVWYWx1ZUF0dHJpYnV0ZSI6eyJrZXkiOiJoZXJvUGlkIiwiaW5mZXJlbmNlVHlwZSI6IlBJRCIsInZhbHVlIjoiTVBMR1lLNDNSWjM4SDc2RyIsInZhbHVlVHlwZSI6IlNJTkdMRV9WQUxVRUQifX19fX0%3D&fm=neo%2Fmerchandising&iid=M_8c187899-7d69-43d5-8a18-5f7ffc075f90_12.ULGYM93X91QA&ppt=hp&ppn=homepage&ssid=cr94cgrkuo0000001670964467434&otracker=clp_omu_infinite_Mobile%2BAccessories_2_12.dealCard.OMU_INFINITE_elec-b2b-store_elec-b2b-store_ULGYM93X91QA&cid=ULGYM93X91QA,search homes in the bottom region of the window.,homes | action | search &&homes | human_readable_position | bottom
70,2,section,homes,search,,uitk-layout-flex uitk-layout-flex-justify-content-center uitk-spacing uitk-spacing-padding-blockstart-three,,Show More,"{'x': 472.0, 'y': 2170.0}","{'height': 48, 'width': 756}","{'left': True, 'right': False, 'top': False, 'bottom': True}","{'closer_to_center_x': True, 'closer_to_center_y': False, 'closer_to_right_end': False, 'closer_to_left_end': False, 'closer_to_top': False, 'closer_to_bottom': True}",bottom,https://www.flipkart.com/mobile-accessories/mobile-phone-lens/pr?sid=tyy%2C4mr%2Ckx1&marketplace=FLIPKART&sort=popularity&ctx=eyJjYXJkQ29udGV4dCI6eyJhdHRyaWJ1dGVzIjp7InZhbHVlQ2FsbG91dCI6eyJtdWx0aVZhbHVlZEF0dHJpYnV0ZSI6eyJrZXkiOiJ2YWx1ZUNhbGxvdXQiLCJpbmZlcmVuY2VUeXBlIjoiVkFMVUVfQ0FMTE9VVCIsInZhbHVlcyI6WyJHcmFiIGl0ISJdLCJ2YWx1ZVR5cGUiOiJNVUxUSV9WQUxVRUQifX0sInRpdGxlIjp7Im11bHRpVmFsdWVkQXR0cmlidXRlIjp7ImtleSI6InRpdGxlIiwiaW5mZXJlbmNlVHlwZSI6IlRJVExFIiwidmFsdWVzIjpbIk1vYmlsZSBwaG9uZSBMZW5zIl0sInZhbHVlVHlwZSI6Ik1VTFRJX1ZBTFVFRCJ9fSwiaGVyb1BpZCI6eyJzaW5nbGVWYWx1ZUF0dHJpYnV0ZSI6eyJrZXkiOiJoZXJvUGlkIiwiaW5mZXJlbmNlVHlwZSI6IlBJRCIsInZhbHVlIjoiTVBMR1lLNDNSWjM4SDc2RyIsInZhbHVlVHlwZSI6IlNJTkdMRV9WQUxVRUQifX19fX0%3D&fm=neo%2Fmerchandising&iid=M_8c187899-7d69-43d5-8a18-5f7ffc075f90_12.ULGYM93X91QA&ppt=hp&ppn=homepage&ssid=cr94cgrkuo0000001670964467434&otracker=clp_omu_infinite_Mobile%2BAccessories_2_12.dealCard.OMU_INFINITE_elec-b2b-store_elec-b2b-store_ULGYM93X91QA&cid=ULGYM93X91QA,search homes in the bottom region of the window.,homes | action | search &&homes | human_readable_position | bottom
71,3,section,homes,search,,uitk-layout-flex uitk-layout-flex-justify-content-center uitk-spacing uitk-spacing-padding-blockstart-three,,Show More,"{'x': 472.0, 'y': 2170.0}","{'height': 48, 'width': 756}","{'left': True, 'right': False, 'top': False, 'bottom': True}","{'closer_to_center_x': True, 'closer_to_center_y': False, 'closer_to_right_end': False, 'closer_to_left_end': False, 'closer_to_top': False, 'closer_to_bottom': True}",bottom,https://www.flipkart.com/mobile-accessories/mobile-phone-lens/pr?sid=tyy%2C4mr%2Ckx1&marketplace=FLIPKART&sort=popularity&ctx=eyJjYXJkQ29udGV4dCI6eyJhdHRyaWJ1dGVzIjp7InZhbHVlQ2FsbG91dCI6eyJtdWx0aVZhbHVlZEF0dHJpYnV0ZSI6eyJrZXkiOiJ2YWx1ZUNhbGxvdXQiLCJpbmZlcmVuY2VUeXBlIjoiVkFMVUVfQ0FMTE9VVCIsInZhbHVlcyI6WyJHcmFiIGl0ISJdLCJ2YWx1ZVR5cGUiOiJNVUxUSV9WQUxVRUQifX0sInRpdGxlIjp7Im11bHRpVmFsdWVkQXR0cmlidXRlIjp7ImtleSI6InRpdGxlIiwiaW5mZXJlbmNlVHlwZSI6IlRJVExFIiwidmFsdWVzIjpbIk1vYmlsZSBwaG9uZSBMZW5zIl0sInZhbHVlVHlwZSI6Ik1VTFRJX1ZBTFVFRCJ9fSwiaGVyb1BpZCI6eyJzaW5nbGVWYWx1ZUF0dHJpYnV0ZSI6eyJrZXkiOiJoZXJvUGlkIiwiaW5mZXJlbmNlVHlwZSI6IlBJRCIsInZhbHVlIjoiTVBMR1lLNDNSWjM4SDc2RyIsInZhbHVlVHlwZSI6IlNJTkdMRV9WQUxVRUQifX19fX0%3D&fm=neo%2Fmerchandising&iid=M_8c187899-7d69-43d5-8a18-5f7ffc075f90_12.ULGYM93X91QA&ppt=hp&ppn=homepage&ssid=cr94cgrkuo0000001670964467434&otracker=clp_omu_infinite_Mobile%2BAccessories_2_12.dealCard.OMU_INFINITE_elec-b2b-store_elec-b2b-store_ULGYM93X91QA&cid=ULGYM93X91QA,search homes in the bottom region of the window.,homes | action | search &&homes | human_readable_position | bottom
